$PNNN,121634,A,3649.2369,N,01010.6750,E,0000,0000,070535.0,
$PNNN,121634,A,3649.2370,N,01010.6749,E,0000,0000,070537.0,
$PNNN,121634,A,3649.2367,N,01010.6753,E,0000,0000,070539.0,
$PNNN,121634,A,3649.2365,N,01010.6757,E,0000,0000,070541.0,
$PNNN,121634,A,3649.2375,N,01010.6769,E,0000,0000,070543.0,
$PNNN,121634,A,3649.2430,N,01010.6810,E,0000,0000,070545.0,
$PNNN,121634,A,3649.2478,N,01010.6856,E,0000,0000,070547.0,
$PNNN,121634,A,3649.2557,N,01010.6927,E,0000,0000,070549.0,
$PNNN,121634,A,3649.2637,N,01010.6996,E,0000,0000,070551.0,
$PNNN,121634,A,3649.2731,N,01010.7078,E,0000,0000,070553.0,
$PNNN,121634,A,3649.2834,N,01010.7167,E,0000,0000,070555.0,
$PNNN,121634,A,3649.2924,N,01010.7271,E,0000,0000,070557.0,
$PNNN,121634,A,3649.3011,N,01010.7371,E,0000,0000,070559.0,
$PNNN,121634,A,3649.3081,N,01010.7444,E,0000,0000,070601.0,
$PNNN,121634,A,3649.3166,N,01010.7494,E,0000,0000,070603.0,
$PNNN,121634,A,3649.3257,N,01010.7590,E,0000,0000,070605.0,
$PNNN,121634,A,3649.3369,N,01010.7694,E,0000,0000,070607.0,
$PNNN,121634,A,3649.3496,N,01010.7807,E,0000,0000,070609.0,
$PNNN,121634,A,3649.3616,N,01010.7910,E,0000,0000,070611.0,
$PNNN,121634,A,3649.3729,N,01010.8005,E,0000,0000,070613.0,
$PNNN,121634,A,3649.3848,N,01010.8091,E,0000,0000,070615.0,
$PNNN,121634,A,3649.3976,N,01010.8208,E,0000,0000,070617.0,
$PNNN,121634,A,3649.4106,N,01010.8340,E,0000,0000,070619.0,
$PNNN,121634,A,3649.4237,N,01010.8465,E,0000,0000,070621.0,
$PNNN,121634,A,3649.4366,N,01010.8585,E,0000,0000,070623.0,
$PNNN,121634,A,3649.4505,N,01010.8706,E,0000,0000,070625.0,
$PNNN,121634,A,3649.4641,N,01010.8819,E,0000,0000,070627.0,
$PNNN,121634,A,3649.4769,N,01010.8931,E,0000,0000,070629.0,
$PNNN,121634,A,3649.4885,N,01010.9038,E,0000,0000,070631.0,
$PNNN,121634,A,3649.4956,N,01010.9094,E,0000,0000,070633.0,
$PNNN,121634,A,3649.5006,N,01010.9143,E,0000,0000,070635.0,
$PNNN,121634,A,3649.5058,N,01010.9183,E,0000,0000,070637.0,
$PNNN,121634,A,3649.5109,N,01010.9229,E,0000,0000,070639.0,
$PNNN,121634,A,3649.5172,N,01010.9289,E,0000,0000,070641.0,
$PNNN,121634,A,3649.5255,N,01010.9362,E,0000,0000,070643.0,
$PNNN,121634,A,3649.5349,N,01010.9446,E,0000,0000,070645.0,
$PNNN,121634,A,3649.5451,N,01010.9540,E,0000,0000,070647.0,
$PNNN,121634,A,3649.5546,N,01010.9632,E,0000,0000,070649.0,
$PNNN,121634,A,3649.5642,N,01010.9717,E,0000,0000,070651.0,
$PNNN,121634,A,3649.5728,N,01010.9799,E,0000,0000,070653.0,
$PNNN,121634,A,3649.5794,N,01010.9882,E,0000,0000,070655.0,
$PNNN,121634,A,3649.5873,N,01010.9943,E,0000,0000,070657.0,
$PNNN,121634,A,3649.5944,N,01010.9998,E,0000,0000,070659.0,
$PNNN,121634,A,3649.6016,N,01011.0067,E,0000,0000,070701.0,
$PNNN,121634,A,3649.6104,N,01011.0147,E,0000,0000,070703.0,
$PNNN,121634,A,3649.6203,N,01011.0239,E,0000,0000,070705.0,
$PNNN,121634,A,3649.6313,N,01011.0335,E,0000,0000,070707.0,
$PNNN,121634,A,3649.6421,N,01011.0429,E,0000,0000,070709.0,
$PNNN,121634,A,3649.6521,N,01011.0518,E,0000,0000,070711.0,
$PNNN,121634,A,3649.6608,N,01011.0594,E,0000,0000,070713.0,
$PNNN,121634,A,3649.6678,N,01011.0657,E,0000,0000,070715.0,
$PNNN,121634,A,3649.6752,N,01011.0724,E,0000,0000,070717.0,
$PNNN,121634,A,3649.6825,N,01011.0791,E,0000,0000,070719.0,
$PNNN,121634,A,3649.6910,N,01011.0867,E,0000,0000,070721.0,
$PNNN,121634,A,3649.6992,N,01011.0941,E,0000,0000,070723.0,
$PNNN,121634,A,3649.7076,N,01011.1016,E,0000,0000,070725.0,
$PNNN,121634,A,3649.7159,N,01011.1088,E,0000,0000,070727.0,
$PNNN,121634,A,3649.7248,N,01011.1167,E,0000,0000,070729.0,
$PNNN,121634,A,3649.7332,N,01011.1246,E,0000,0000,070731.0,
$PNNN,121634,A,3649.7417,N,01011.1322,E,0000,0000,070733.0,
$PNNN,121634,A,3649.7501,N,01011.1395,E,0000,0000,070735.0,
$PNNN,121634,A,3649.7579,N,01011.1470,E,0000,0000,070737.0,
$PNNN,121634,A,3649.7663,N,01011.1543,E,0000,0000,070739.0,
$PNNN,121634,A,3649.7756,N,01011.1621,E,0000,0000,070741.0,
$PNNN,121634,A,3649.7850,N,01011.1712,E,0000,0000,070743.0,
$PNNN,121634,A,3649.7940,N,01011.1806,E,0000,0000,070745.0,
$PNNN,121634,A,3649.8023,N,01011.1900,E,0000,0000,070747.0,
$PNNN,121634,A,3649.8102,N,01011.1993,E,0000,0000,070749.0,
$PNNN,121634,A,3649.8174,N,01011.2077,E,0000,0000,070751.0,
$PNNN,121634,A,3649.8226,N,01011.2152,E,0000,0000,070753.0,
$PNNN,121634,A,3649.8255,N,01011.2211,E,0000,0000,070755.0,
$PNNN,121634,A,3649.8259,N,01011.2245,E,0000,0000,070757.0,
$PNNN,121634,A,3649.8261,N,01011.2285,E,0000,0000,070759.0,
$PNNN,121634,A,3649.8238,N,01011.2359,E,0000,0000,070801.0,
$PNNN,121634,A,3649.8190,N,01011.2457,E,0000,0000,070803.0,
$PNNN,121634,A,3649.8135,N,01011.2549,E,0000,0000,070805.0,
$PNNN,121634,A,3649.8066,N,01011.2663,E,0000,0000,070807.0,
$PNNN,121634,A,3649.7993,N,01011.2792,E,0000,0000,070809.0,
$PNNN,121634,A,3649.7925,N,01011.2927,E,0000,0000,070811.0,
$PNNN,121634,A,3649.7848,N,01011.3076,E,0000,0000,070813.0,
$PNNN,121634,A,3649.7776,N,01011.3236,E,0000,0000,070815.0,
$PNNN,121634,A,3649.7703,N,01011.3396,E,0000,0000,070817.0,
$PNNN,121634,A,3649.7631,N,01011.3557,E,0000,0000,070819.0,
$PNNN,121634,A,3649.7564,N,01011.3712,E,0000,0000,070821.0,
$PNNN,121634,A,3649.7504,N,01011.3862,E,0000,0000,070823.0,
$PNNN,121634,A,3649.7440,N,01011.4009,E,0000,0000,070825.0,
$PNNN,121634,A,3649.7375,N,01011.4149,E,0000,0000,070827.0,
$PNNN,121634,A,3649.7316,N,01011.4278,E,0000,0000,070829.0,
$PNNN,121634,A,3649.7278,N,01011.4361,E,0000,0000,070831.0,
$PNNN,121634,A,3649.7256,N,01011.4408,E,0000,0000,070833.0,
$PNNN,121634,A,3649.7254,N,01011.4412,E,0000,0000,070835.0,
$PNNN,121634,A,3649.7255,N,01011.4412,E,0000,0000,070837.0,
$PNNN,121634,A,3649.7255,N,01011.4413,E,0000,0000,070839.0,
$PNNN,121634,A,3649.7254,N,01011.4419,E,0000,0000,070841.0,
$PNNN,121634,A,3649.7240,N,01011.4447,E,0000,0000,070843.0,
$PNNN,121634,A,3649.7242,N,01011.4444,E,0000,0000,070845.0,
$PNNN,121634,A,3649.7242,N,01011.4444,E,0000,0000,070847.0,
$PNNN,121634,A,3649.7242,N,01011.4445,E,0000,0000,070849.0,
$PNNN,121634,A,3649.7243,N,01011.4444,E,0000,0000,070851.0,
$PNNN,121634,A,3649.7244,N,01011.4444,E,0000,0000,070853.0,
$PNNN,121634,A,3649.7245,N,01011.4444,E,0000,0000,070855.0,
$PNNN,121634,A,3649.7246,N,01011.4442,E,0000,0000,070857.0,
$PNNN,121634,A,3649.7246,N,01011.4442,E,0000,0000,070859.0,
$PNNN,121634,A,3649.7247,N,01011.4442,E,0000,0000,070901.0,
$PNNN,121634,A,3649.7247,N,01011.4443,E,0000,0000,070903.0,
$PNNN,121634,A,3649.7244,N,01011.4457,E,0000,0000,070905.0,
$PNNN,121634,A,3649.7218,N,01011.4522,E,0000,0000,070907.0,
$PNNN,121634,A,3649.7188,N,01011.4586,E,0000,0000,070909.0,
$PNNN,121634,A,3649.7138,N,01011.4682,E,0000,0000,070911.0,
$PNNN,121634,A,3649.7077,N,01011.4789,E,0000,0000,070913.0,
$PNNN,121634,A,3649.7008,N,01011.4907,E,0000,0000,070915.0,
$PNNN,121634,A,3649.6922,N,01011.5047,E,0000,0000,070917.0,
$PNNN,121634,A,3649.6827,N,01011.5185,E,0000,0000,070919.0,
$PNNN,121634,A,3649.6726,N,01011.5333,E,0000,0000,070921.0,
$PNNN,121634,A,3649.6613,N,01011.5493,E,0000,0000,070923.0,
$PNNN,121634,A,3649.6502,N,01011.5654,E,0000,0000,070925.0,
$PNNN,121634,A,3649.6380,N,01011.5824,E,0000,0000,070927.0,
$PNNN,121634,A,3649.6249,N,01011.5998,E,0000,0000,070929.0,
$PNNN,121634,A,3649.6116,N,01011.6156,E,0000,0000,070931.0,
$PNNN,121634,A,3649.5972,N,01011.6324,E,0000,0000,070933.0,
$PNNN,121634,A,3649.5816,N,01011.6494,E,0000,0000,070935.0,
$PNNN,121634,A,3649.5656,N,01011.6663,E,0000,0000,070937.0,
$PNNN,121634,A,3649.5506,N,01011.6830,E,0000,0000,070939.0,
$PNNN,121634,A,3649.5361,N,01011.6990,E,0000,0000,070941.0,
$PNNN,121634,A,3649.5222,N,01011.7142,E,0000,0000,070943.0,
$PNNN,121634,A,3649.5092,N,01011.7291,E,0000,0000,070945.0,
$PNNN,121634,A,3649.4990,N,01011.7415,E,0000,0000,070947.0,
$PNNN,121634,A,3649.4903,N,01011.7511,E,0000,0000,070949.0,
$PNNN,121634,A,3649.4844,N,01011.7572,E,0000,0000,070951.0,
$PNNN,121634,A,3649.4816,N,01011.7599,E,0000,0000,070953.0,
$PNNN,121634,A,3649.4810,N,01011.7604,E,0000,0000,070955.0,
$PNNN,121634,A,3649.4794,N,01011.7619,E,0000,0000,070957.0,
$PNNN,121634,A,3649.4754,N,01011.7656,E,0000,0000,070959.0,
$PNNN,121634,A,3649.4719,N,01011.7707,E,0000,0000,071001.0,
$PNNN,121634,A,3649.4710,N,01011.7794,E,0000,0000,071003.0,
$PNNN,121634,A,3649.4715,N,01011.7862,E,0000,0000,071005.0,
$PNNN,121634,A,3649.4716,N,01011.7885,E,0000,0000,071007.0,
$PNNN,121634,A,3649.4713,N,01011.7891,E,0000,0000,071009.0,
$PNNN,121634,A,3649.4711,N,01011.7898,E,0000,0000,071011.0,
$PNNN,121634,A,3649.4710,N,01011.7920,E,0000,0000,071013.0,
$PNNN,121634,A,3649.4735,N,01011.8000,E,0000,0000,071015.0,
$PNNN,121634,A,3649.4765,N,01011.8081,E,0000,0000,071017.0,
$PNNN,121634,A,3649.4813,N,01011.8205,E,0000,0000,071019.0,
$PNNN,121634,A,3649.4862,N,01011.8344,E,0000,0000,071021.0,
$PNNN,121634,A,3649.4904,N,01011.8505,E,0000,0000,071023.0,
$PNNN,121634,A,3649.4933,N,01011.8697,E,0000,0000,071025.0,
$PNNN,121634,A,3649.4935,N,01011.8906,E,0000,0000,071027.0,
$PNNN,121634,A,3649.4913,N,01011.9102,E,0000,0000,071029.0,
$PNNN,121634,A,3649.4888,N,01011.9304,E,0000,0000,071031.0,
$PNNN,121634,A,3649.4862,N,01011.9501,E,0000,0000,071033.0,
$PNNN,121634,A,3649.4850,N,01011.9610,E,0000,0000,071035.0,
$PNNN,121634,A,3649.4839,N,01011.9721,E,0000,0000,071037.0,
$PNNN,121634,A,3649.4829,N,01011.9855,E,0000,0000,071039.0,
$PNNN,121634,A,3649.4827,N,01012.0014,E,0000,0000,071041.0,
$PNNN,121634,A,3649.4833,N,01012.0188,E,0000,0000,071043.0,
$PNNN,121634,A,3649.4851,N,01012.0361,E,0000,0000,071045.0,
$PNNN,121634,A,3649.4886,N,01012.0532,E,0000,0000,071047.0,
$PNNN,121634,A,3649.4939,N,01012.0655,E,0000,0000,071049.0,
$PNNN,121634,A,3649.5019,N,01012.0744,E,0000,0000,071051.0,
$PNNN,121634,A,3649.5141,N,01012.0796,E,0000,0000,071053.0,
$PNNN,121634,A,3649.5274,N,01012.0769,E,0000,0000,071055.0,
$PNNN,121634,A,3649.5397,N,01012.0668,E,0000,0000,071057.0,
$PNNN,121634,A,3649.5514,N,01012.0535,E,0000,0000,071059.0,
$PNNN,121634,A,3649.5628,N,01012.0415,E,0000,0000,071101.0,
$PNNN,121634,A,3649.5774,N,01012.0346,E,0000,0000,071103.0,
$PNNN,121634,A,3649.5942,N,01012.0342,E,0000,0000,071105.0,
