$PNNN,143904,A,3652.8215,N,01011.1260,E,000.0,000.0,150503,013.7,
$PNNN,144004,A,3653.3070,N,01010.9518,E,000.0,000.0,150503,013.7,
$PNNN,144104,A,3653.5320,N,01011.1928,E,000.0,000.0,150503,013.7,
$PNNN,144204,A,3653.6512,N,01011.2070,E,000.0,000.0,150503,013.7,
$PNNN,144304,A,3653.6489,N,01011.2160,E,000.0,000.0,150503,013.7,
$PNNN,144409,A,3653.6485,N,01011.2168,E,000.0,000.0,150503,013.7,
$PNNN,144509,A,3653.6485,N,01011.2168,E,000.0,000.0,150503,013.7,
$PNNN,110518,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,110548,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,110618,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,110648,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,110718,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,110748,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,110818,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,110848,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,110918,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,110948,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,111018,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,111048,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,111118,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,111148,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,111218,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,111248,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,111318,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,111353,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,111423,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,111453,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,111523,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,111553,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,111623,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,111653,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,111723,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,111753,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,111823,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,111853,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,111923,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,111953,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,112023,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,112053,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,112123,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,112153,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,112223,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,112253,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,112323,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,112353,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,112430,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,112500,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,112530,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,112600,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,112630,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,112700,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,112730,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,112800,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,112830,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,112900,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,112930,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,113101,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,113131,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,113201,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,113231,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,113301,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,113331,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,113401,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,113431,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,113501,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,113531,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,113601,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,113631,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,113701,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,113731,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,113801,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,113831,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,113901,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,113931,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,114001,A,3653.6485,N,01011.2168,E,000.0,000.0,160503,013.7,
$PNNN,115412,A,3653.6505,N,01011.2020,E,000.0,000.0,160503,013.7,
$PNNN,115442,A,3653.6503,N,01011.2018,E,000.0,000.0,160503,013.7,
$PNNN,115512,A,3653.6501,N,01011.2017,E,000.0,000.0,160503,013.7,
$PNNN,115542,A,3653.6496,N,01011.2018,E,000.0,000.0,160503,013.7,
$PNNN,115612,A,3653.6180,N,01011.2222,E,000.0,000.0,160503,013.7,
$PNNN,115642,A,3653.5368,N,01011.1994,E,000.0,000.0,160503,013.7,
$PNNN,115712,A,3653.4594,N,01010.9585,E,000.0,000.0,160503,013.7,
$PNNN,115742,A,3653.3782,N,01010.9172,E,000.0,000.0,160503,013.7,
$PNNN,115812,A,3653.1841,N,01011.0276,E,000.0,000.0,160503,013.7,
$PNNN,115842,A,3652.9717,N,01011.0793,E,000.0,000.0,160503,013.7,
$PNNN,115912,A,3652.8032,N,01011.1277,E,000.0,000.0,160503,013.7,
$PNNN,115942,A,3652.7085,N,01011.1551,E,000.0,000.0,160503,013.7,
$PNNN,120012,A,3652.5045,N,01011.1570,E,000.0,000.0,160503,013.7,
$PNNN,120042,A,3652.5038,N,01011.1566,E,000.0,000.0,160503,013.7,
$PNNN,120112,A,3652.5027,N,01011.1562,E,000.0,000.0,160503,013.7,
$PNNN,120142,A,3652.4725,N,01011.1594,E,000.0,000.0,160503,013.7,
$PNNN,120212,A,3652.3347,N,01011.3533,E,000.0,000.0,160503,013.7,
$PNNN,120242,A,3652.2006,N,01011.5480,E,000.0,000.0,160503,013.7,
$PNNN,120312,A,3652.0754,N,01011.7268,E,000.0,000.0,160503,013.7,
$PNNN,120342,A,3651.9511,N,01011.9114,E,000.0,000.0,160503,013.7,
$PNNN,120412,A,3651.8774,N,01012.0025,E,000.0,000.0,160503,013.7,
$PNNN,120442,A,3651.7680,N,01012.0929,E,000.0,000.0,160503,013.7,
$PNNN,120512,A,3651.6091,N,01012.1543,E,000.0,000.0,160503,013.7,
$PNNN,120542,A,3651.5792,N,01012.1586,E,000.0,000.0,160503,013.7,
$PNNN,120612,A,3651.5789,N,01012.1586,E,000.0,000.0,160503,013.7,
$PNNN,120642,A,3651.5142,N,01012.1611,E,000.0,000.0,160503,013.7,
$PNNN,120712,A,3651.3237,N,01012.1512,E,000.0,000.0,160503,013.7,
$PNNN,120742,A,3651.0733,N,01012.1346,E,000.0,000.0,160503,013.7,
$PNNN,120812,A,3650.8275,N,01012.1150,E,000.0,000.0,160503,013.7,
$PNNN,120847,A,3650.5950,N,01012.0981,E,000.0,000.0,160503,013.7,
$PNNN,120917,A,3650.3469,N,01012.0778,E,000.0,000.0,160503,013.7,
$PNNN,120947,A,3650.1326,N,01012.0647,E,000.0,000.0,160503,013.7,
$PNNN,121017,A,3649.9019,N,01012.0494,E,000.0,000.0,160503,013.7,
$PNNN,121047,A,3649.7193,N,01012.0355,E,000.0,000.0,160503,013.7,
$PNNN,121117,A,3649.5478,N,01012.0049,E,000.0,000.0,160503,013.7,
$PNNN,121147,A,3649.3148,N,01011.8538,E,000.0,000.0,160503,013.7,
$PNNN,121217,A,3649.1061,N,01011.6201,E,000.0,000.0,160503,013.7,
$PNNN,121247,A,3648.8969,N,01011.3828,E,000.0,000.0,160503,013.7,
$PNNN,121317,A,3648.7429,N,01011.2649,E,000.0,000.0,160503,013.7,
$PNNN,121347,A,3648.6021,N,01011.2427,E,000.0,000.0,160503,013.7,
$PNNN,121417,A,3648.5437,N,01011.2414,E,000.0,000.0,160503,013.7,
$PNNN,121447,A,3648.5309,N,01011.1364,E,000.0,000.0,160503,013.7,
$PNNN,121517,A,3648.5277,N,01011.0892,E,000.0,000.0,160503,013.7,
$PNNN,121547,A,3648.5142,N,01010.9460,E,000.0,000.0,160503,013.7,
$PNNN,121617,A,3648.5142,N,01010.9325,E,000.0,000.0,160503,013.7,
$PNNN,121647,A,3648.4494,N,01010.8861,E,000.0,000.0,160503,013.7,
$PNNN,121717,A,3648.3815,N,01010.8847,E,000.0,000.0,160503,013.7,
$PNNN,121747,A,3648.3835,N,01010.8865,E,000.0,000.0,160503,013.7,
$PNNN,121817,A,3648.3057,N,01010.9130,E,000.0,000.0,160503,013.7,
$PNNN,121847,A,3648.3027,N,01010.8503,E,000.0,000.0,160503,013.7,
$PNNN,121917,A,3648.3288,N,01010.8393,E,000.0,000.0,160503,013.7,
$PNNN,121947,A,3648.3277,N,01010.8360,E,000.0,000.0,160503,013.7,
$PNNN,122017,A,3648.3272,N,01010.8335,E,000.0,000.0,160503,013.7,
$PNNN,122047,A,3648.2917,N,01010.8040,E,000.0,000.0,160503,013.7,
$PNNN,122117,A,3648.2862,N,01010.8005,E,000.0,000.0,160503,013.7,
$PNNN,122147,A,3648.2599,N,01010.7699,E,000.0,000.0,160503,013.7,
$PNNN,122217,A,3648.2574,N,01010.7672,E,000.0,000.0,160503,013.7,
$PNNN,122247,A,3648.2558,N,01010.7658,E,000.0,000.0,160503,013.7,
$PNNN,122317,A,3648.2544,N,01010.7644,E,000.0,000.0,160503,013.7,
$PNNN,122352,A,3648.2535,N,01010.7640,E,000.0,000.0,160503,013.7,
$PNNN,122422,A,3648.2533,N,01010.7632,E,000.0,000.0,160503,013.7,
$PNNN,122452,A,3648.2530,N,01010.7632,E,000.0,000.0,160503,013.7,
$PNNN,122522,A,3648.2556,N,01010.7638,E,000.0,000.0,160503,013.7,
$PNNN,122552,A,3648.2567,N,01010.7633,E,000.0,000.0,160503,013.7,
$PNNN,122622,A,3648.2558,N,01010.7584,E,000.0,000.0,160503,013.7,
$PNNN,122652,A,3648.2558,N,01010.7577,E,000.0,000.0,160503,013.7,
$PNNN,122722,A,3648.2560,N,01010.7577,E,000.0,000.0,160503,013.7,
$PNNN,122752,A,3648.2563,N,01010.7580,E,000.0,000.0,160503,013.7,
$PNNN,122822,A,3648.2567,N,01010.7589,E,000.0,000.0,160503,013.7,
$PNNN,122852,A,3648.2563,N,01010.7583,E,000.0,000.0,160503,013.7,
$PNNN,122922,A,3648.2565,N,01010.7589,E,000.0,000.0,160503,013.7,
$PNNN,122952,A,3648.2560,N,01010.7595,E,000.0,000.0,160503,013.7,
$PNNN,123022,A,3648.2556,N,01010.7601,E,000.0,000.0,160503,013.7,
$PNNN,123052,A,3648.2553,N,01010.7600,E,000.0,000.0,160503,013.7,
$PNNN,123122,A,3648.2551,N,01010.7603,E,000.0,000.0,160503,013.7,
$PNNN,123152,A,3648.2551,N,01010.7611,E,000.0,000.0,160503,013.7,
$PNNN,123222,A,3648.2558,N,01010.7613,E,000.0,000.0,160503,013.7,
$PNNN,123252,A,3648.2560,N,01010.7609,E,000.0,000.0,160503,013.7,
$PNNN,123322,A,3648.2565,N,01010.7609,E,000.0,000.0,160503,013.7,
$PNNN,123352,A,3648.2569,N,01010.7608,E,000.0,000.0,160503,013.7,
$PNNN,123422,A,3648.2574,N,01010.7610,E,000.0,000.0,160503,013.7,
$PNNN,123452,A,3648.2576,N,01010.7613,E,000.0,000.0,160503,013.7,
$PNNN,123522,A,3648.2579,N,01010.7616,E,000.0,000.0,160503,013.7,
$PNNN,123552,A,3648.2579,N,01010.7617,E,000.0,000.0,160503,013.7,
$PNNN,123622,A,3648.2574,N,01010.7617,E,000.0,000.0,160503,013.7,
$PNNN,123652,A,3648.2572,N,01010.7620,E,000.0,000.0,160503,013.7,
$PNNN,123722,A,3648.2567,N,01010.7622,E,000.0,000.0,160503,013.7,
$PNNN,123752,A,3648.2572,N,01010.7629,E,000.0,000.0,160503,013.7,
$PNNN,123822,A,3648.2579,N,01010.7633,E,000.0,000.0,160503,013.7,
$PNNN,123857,A,3648.2585,N,01010.7635,E,000.0,000.0,160503,013.7,
$PNNN,123927,A,3648.2588,N,01010.7633,E,000.0,000.0,160503,013.7,
$PNNN,123957,A,3648.2588,N,01010.7640,E,000.0,000.0,160503,013.7,
$PNNN,124027,A,3648.2590,N,01010.7643,E,000.0,000.0,160503,013.7,
$PNNN,124057,A,3648.2590,N,01010.7645,E,000.0,000.0,160503,013.7,
$PNNN,124127,A,3648.2588,N,01010.7646,E,000.0,000.0,160503,013.7,
$PNNN,124157,A,3648.2588,N,01010.7647,E,000.0,000.0,160503,013.7,
$PNNN,124227,A,3648.2590,N,01010.7645,E,000.0,000.0,160503,013.7,
$PNNN,124257,A,3648.2592,N,01010.7647,E,000.0,000.0,160503,013.7,
$PNNN,124327,A,3648.2592,N,01010.7645,E,000.0,000.0,160503,013.7,
$PNNN,124357,A,3648.2590,N,01010.7645,E,000.0,000.0,160503,013.7,
$PNNN,124427,A,3648.2592,N,01010.7648,E,000.0,000.0,160503,013.7,
$PNNN,124559,A,3648.2629,N,01010.7702,E,000.0,000.0,160503,013.7,
$PNNN,124629,A,3648.2622,N,01010.7691,E,000.0,000.0,160503,013.7,
$PNNN,124659,A,3648.2617,N,01010.7679,E,000.0,000.0,160503,013.7,
$PNNN,124729,A,3648.2611,N,01010.7670,E,000.0,000.0,160503,013.7,
$PNNN,124759,A,3648.2597,N,01010.7659,E,000.0,000.0,160503,013.7,
$PNNN,124829,A,3648.2611,N,01010.7672,E,000.0,000.0,160503,013.7,
$PNNN,124859,A,3648.2613,N,01010.7664,E,000.0,000.0,160503,013.7,
$PNNN,124929,A,3648.2608,N,01010.7679,E,000.0,000.0,160503,013.7,
$PNNN,124959,A,3648.2601,N,01010.7675,E,000.0,000.0,160503,013.7,
$PNNN,125029,A,3648.2597,N,01010.7675,E,000.0,000.0,160503,013.7,
$PNNN,125059,A,3648.2590,N,01010.7668,E,000.0,000.0,160503,013.7,
$PNNN,125129,A,3648.2588,N,01010.7666,E,000.0,000.0,160503,013.7,
$PNNN,125159,A,3648.2588,N,01010.7664,E,000.0,000.0,160503,013.7,
$PNNN,125229,A,3648.2590,N,01010.7660,E,000.0,000.0,160503,013.7,
$PNNN,125259,A,3648.2599,N,01010.7673,E,000.0,000.0,160503,013.7,
$PNNN,125329,A,3648.2604,N,01010.7674,E,000.0,000.0,160503,013.7,
$PNNN,125359,A,3648.2595,N,01010.7695,E,000.0,000.0,160503,013.7,
$PNNN,125429,A,3648.2563,N,01010.7692,E,000.0,000.0,160503,013.7,
$PNNN,125459,A,3648.2219,N,01010.7263,E,000.0,000.0,160503,013.7,
$PNNN,125529,A,3648.1977,N,01010.7330,E,000.0,000.0,160503,013.7,
$PNNN,125559,A,3648.1839,N,01010.7224,E,000.0,000.0,160503,013.7,
$PNNN,125629,A,3648.1910,N,01010.7391,E,000.0,000.0,160503,013.7,
$PNNN,125659,A,3648.1182,N,01010.7470,E,000.0,000.0,160503,013.7,
$PNNN,125729,A,3648.1018,N,01010.7134,E,000.0,000.0,160503,013.7,
$PNNN,125759,A,3647.9946,N,01010.7077,E,000.0,000.0,160503,013.7,
$PNNN,125829,A,3647.9722,N,01010.8188,E,000.0,000.0,160503,013.7,
$PNNN,125859,A,3647.9770,N,01010.8782,E,000.0,000.0,160503,013.7,
$PNNN,125929,A,3647.9548,N,01010.9074,E,000.0,000.0,160503,013.7,
$PNNN,130004,A,3647.8942,N,01010.8894,E,000.0,000.0,160503,013.7,
$PNNN,130034,A,3647.8406,N,01010.9050,E,000.0,000.0,160503,013.7,
$PNNN,130104,A,3647.8227,N,01010.9363,E,000.0,000.0,160503,013.7,
$PNNN,130134,A,3647.8207,N,01010.9365,E,000.0,000.0,160503,013.7,
$PNNN,130204,A,3647.8205,N,01010.9386,E,000.0,000.0,160503,013.7,
$PNNN,130234,A,3647.8202,N,01010.9408,E,000.0,000.0,160503,013.7,
$PNNN,130304,A,3647.8179,N,01010.9421,E,000.0,000.0,160503,013.7,
$PNNN,130334,A,3647.8175,N,01010.9435,E,000.0,000.0,160503,013.7,
$PNNN,130404,A,3647.8179,N,01010.9448,E,000.0,000.0,160503,013.7,
$PNNN,130434,A,3647.8179,N,01010.9457,E,000.0,000.0,160503,013.7,
$PNNN,130504,A,3647.8186,N,01010.9471,E,000.0,000.0,160503,013.7,
$PNNN,130534,A,3647.8189,N,01010.9478,E,000.0,000.0,160503,013.7,
$PNNN,130604,A,3647.8182,N,01010.9477,E,000.0,000.0,160503,013.7,
$PNNN,130634,A,3647.8170,N,01010.9472,E,000.0,000.0,160503,013.7,
$PNNN,130704,A,3647.8166,N,01010.9466,E,000.0,000.0,160503,013.7,
$PNNN,130734,A,3647.8161,N,01010.9465,E,000.0,000.0,160503,013.7,
$PNNN,130804,A,3647.8157,N,01010.9464,E,000.0,000.0,160503,013.7,
$PNNN,130834,A,3647.8177,N,01010.9456,E,000.0,000.0,160503,013.7,
$PNNN,130904,A,3647.8198,N,01010.9456,E,000.0,000.0,160503,013.7,
$PNNN,130934,A,3647.8214,N,01010.9450,E,000.0,000.0,160503,013.7,
$PNNN,131004,A,3647.8230,N,01010.9438,E,000.0,000.0,160503,013.7,
$PNNN,131034,A,3647.8225,N,01010.9434,E,000.0,000.0,160503,013.7,
$PNNN,131104,A,3647.8218,N,01010.9429,E,000.0,000.0,160503,013.7,
$PNNN,131134,A,3647.8211,N,01010.9422,E,000.0,000.0,160503,013.7,
$PNNN,131204,A,3647.8209,N,01010.9416,E,000.0,000.0,160503,013.7,
$PNNN,131234,A,3647.8205,N,01010.9412,E,000.0,000.0,160503,013.7,
$PNNN,131304,A,3647.8202,N,01010.9411,E,000.0,000.0,160503,013.7,
$PNNN,131334,A,3647.8202,N,01010.9410,E,000.0,000.0,160503,013.7,
$PNNN,131404,A,3647.8200,N,01010.9410,E,000.0,000.0,160503,013.7,
$PNNN,131434,A,3647.8198,N,01010.9406,E,000.0,000.0,160503,013.7,
$PNNN,131509,A,3647.8195,N,01010.9403,E,000.0,000.0,160503,013.7,
$PNNN,131539,A,3647.8198,N,01010.9396,E,000.0,000.0,160503,013.7,
$PNNN,131609,A,3647.8200,N,01010.9391,E,000.0,000.0,160503,013.7,
$PNNN,131639,A,3647.8207,N,01010.9384,E,000.0,000.0,160503,013.7,
$PNNN,131709,A,3647.8216,N,01010.9382,E,000.0,000.0,160503,013.7,
$PNNN,131739,A,3647.8223,N,01010.9379,E,000.0,000.0,160503,013.7,
$PNNN,131809,A,3647.8227,N,01010.9376,E,000.0,000.0,160503,013.7,
$PNNN,131839,A,3647.8230,N,01010.9372,E,000.0,000.0,160503,013.7,
$PNNN,131909,A,3647.8225,N,01010.9374,E,000.0,000.0,160503,013.7,
$PNNN,131939,A,3647.8223,N,01010.9372,E,000.0,000.0,160503,013.7,
$PNNN,132009,A,3647.8218,N,01010.9372,E,000.0,000.0,160503,013.7,
$PNNN,132039,A,3647.8218,N,01010.9371,E,000.0,000.0,160503,013.7,
$PNNN,132109,A,3647.8216,N,01010.9363,E,000.0,000.0,160503,013.7,
$PNNN,132139,A,3647.8214,N,01010.9354,E,000.0,000.0,160503,013.7,
$PNNN,132209,A,3647.8216,N,01010.9345,E,000.0,000.0,160503,013.7,
$PNNN,132239,A,3647.8218,N,01010.9337,E,000.0,000.0,160503,013.7,
$PNNN,132309,A,3647.8221,N,01010.9330,E,000.0,000.0,160503,013.7,
$PNNN,132339,A,3647.8227,N,01010.9324,E,000.0,000.0,160503,013.7,
$PNNN,132409,A,3647.8227,N,01010.9324,E,000.0,000.0,160503,013.7,
$PNNN,132439,A,3647.8193,N,01010.9387,E,000.0,000.0,160503,013.7,
$PNNN,132509,A,3647.8170,N,01011.0303,E,000.0,000.0,160503,013.7,
$PNNN,132539,A,3647.8166,N,01011.0319,E,000.0,000.0,160503,013.7,
$PNNN,132609,A,3647.8193,N,01011.0580,E,000.0,000.0,160503,013.7,
$PNNN,132639,A,3647.8195,N,01011.0917,E,000.0,000.0,160503,013.7,
$PNNN,132709,A,3647.8193,N,01011.0949,E,000.0,000.0,160503,013.7,
$PNNN,132739,A,3647.8205,N,01011.1256,E,000.0,000.0,160503,013.7,
$PNNN,132809,A,3647.8218,N,01011.1462,E,000.0,000.0,160503,013.7,
